_id,x_axis,y_axis,z_axis,target
5f319b1de71f4c38d22be03d,-15.625,-2.390625,-3.25,1
5f319b1de71f4c38d22be03e,-16.421875,-0.1875,-3.65625,1
5f319b1de71f4c38d22be03f,-15.046875,2.28125,-3.375,1
5f319b1de71f4c38d22be040,-16.40625,-0.671875,-4.25,1
5f319b1de71f4c38d22be041,-17.234375,-0.34375,-2.3125,1
5f319b1de71f4c38d22be042,-20.328125,-3.34375,4.609375,1
5f319b1de71f4c38d22be043,-20,1.34375,1.796875,1
5f319b1de71f4c38d22be044,-22.0625,-0.359375,-12.1875,1
5f319b1ee71f4c38d22be045,-17.1875,-7.375,-10.9375,1
5f319b1ee71f4c38d22be046,-16.609375,-4.6875,-8.40625,1
5f319b1ee71f4c38d22be047,-16.328125,-1.109375,-9.046875,1
5f319b1ee71f4c38d22be048,-13.71875,0.234375,-5.515625,1
5f319b1ee71f4c38d22be049,-12.578125,2.96875,-5.890625,1
5f319b1ee71f4c38d22be04a,-10.546875,6.4375,-3,1
5f319b1ee71f4c38d22be04b,-13.140625,4.71875,3.859375,1
5f319b1ee71f4c38d22be04c,-14.921875,5.84375,7.578125,1
5f319b1ee71f4c38d22be04d,-14.234375,0.984375,3.40625,1
5f319b1ee71f4c38d22be04e,-26.359375,-10.203125,3.546875,1
5f319b1ee71f4c38d22be04f,-4.71875,3.625,-3.71875,1
5f319b1ee71f4c38d22be050,-16.21875,10.6875,-7.546875,1
5f319b1ee71f4c38d22be051,-16,-10.65625,-5.96875,1
5f319b1ee71f4c38d22be052,-15.546875,0.5625,-4.421875,1
5f319b1ee71f4c38d22be053,-16.609375,-2.890625,-3.640625,1
5f319b1ee71f4c38d22be054,-15.625,1.125,-2.515625,1
5f319b1fe71f4c38d22be055,-15.6875,-1.640625,-5.21875,1
5f319b1fe71f4c38d22be056,-16.03125,-0.25,-3.046875,1
5f319b1fe71f4c38d22be057,-16.03125,-1.4375,-4.421875,1
5f319b1fe71f4c38d22be058,-18.328125,-0.84375,-2.046875,1
5f319b1fe71f4c38d22be059,-24.703125,-3.546875,6.046875,1
5f319b1fe71f4c38d22be05a,-16.921875,3.84375,-2.4375,1
5f319b1fe71f4c38d22be05b,-22.09375,2.109375,-8.875,1
5f319b1fe71f4c38d22be05c,-17.4375,-3.109375,-9.453125,1
5f319b1fe71f4c38d22be05d,-15.5,-0.484375,-9.109375,1
5f319b1fe71f4c38d22be05e,-12.734375,1.46875,-8.734375,1
5f319b1fe71f4c38d22be05f,-6.46875,3,-5.0625,1
