_id,x_axis,y_axis,z_axis,target
5f32fcb0e874af4be70aeb54,0.5,0.140625,15.703125,0
5f32fcb0e874af4be70aeb55,0.4375,0.1875,15.609375,0
5f32fcb0e874af4be70aeb56,0.328125,0.375,15.703125,0
5f32fcb0e874af4be70aeb57,0.515625,0.453125,15.59375,0
5f32fcb0e874af4be70aeb58,0.5,0.34375,15.625,0
5f32fcb0e874af4be70aeb59,0.5,0.3125,15.640625,0
5f32fcb0e874af4be70aeb5a,0.4375,0.359375,15.6875,0
5f32fcb0e874af4be70aeb5b,0.546875,0.4375,15.5,0
5f32fcb0e874af4be70aeb5c,0.5,0.265625,15.515625,0
5f32fcb0e874af4be70aeb5d,0.4375,0.140625,15.625,0
5f32fcb0e874af4be70aeb5e,0.21875,0.375,15.796875,0
5f32fcb0e874af4be70aeb5f,0.71875,0.4375,15.625,0
5f32fcb1e874af4be70aeb60,0.4375,0.234375,15.671875,0
5f32fcb1e874af4be70aeb61,0.34375,0.4375,15.625,0
5f32fcb1e874af4be70aeb62,0.5625,0.25,15.96875,0
5f32fcb1e874af4be70aeb63,0.546875,0.28125,15.640625,0
5f32fcb1e874af4be70aeb64,0.546875,0.484375,15.578125,0
5f32fcb1e874af4be70aeb65,0.546875,0.453125,15.546875,0
5f32fcb1e874af4be70aeb66,0.578125,0.296875,15.609375,0
5f32fcb1e874af4be70aeb67,0.5,0.375,15.765625,0
5f32fcb1e874af4be70aeb68,0.578125,0.1875,15.734375,0
5f32fcb1e874af4be70aeb69,0.578125,0.25,15.390625,0
5f32fcb1e874af4be70aeb6a,0.4375,0.265625,15.703125,0
5f32fcb1e874af4be70aeb6b,0.53125,0.4375,15.515625,0
5f32fcb1e874af4be70aeb6c,0.234375,0.046875,15.59375,0
5f32fcb1e874af4be70aeb6d,0.5625,0.328125,15.6875,0
5f32fcb1e874af4be70aeb6e,0.59375,0.0625,15.765625,0
5f32fcb2e874af4be70aeb6f,0.453125,0.203125,15.578125,0
5f32fcb2e874af4be70aeb70,0.4375,0.328125,15.625,0
5f32fcb2e874af4be70aeb71,0.328125,0.25,15.875,0
5f32fcb2e874af4be70aeb72,0.5,0.421875,15.671875,0
5f32fcb2e874af4be70aeb73,0.5,0.125,15.40625,0
5f32fcb2e874af4be70aeb74,0.625,0.125,15.734375,0
5f32fcb2e874af4be70aeb75,0.46875,0.28125,15.8125,0
5f32fcb2e874af4be70aeb76,0.5,0.28125,15.875,0
5f32fcb2e874af4be70aeb77,0.546875,0.25,15.5,0
5f32fcb2e874af4be70aeb78,0.453125,0.296875,15.640625,0
5f32fcb2e874af4be70aeb79,0.546875,0.15625,15.4375,0
5f32fcb2e874af4be70aeb7a,0.671875,0.234375,15.640625,0
5f32fcb2e874af4be70aeb7b,0.40625,0.1875,15.703125,0
5f32fcb2e874af4be70aeb7c,0.34375,0.34375,15.453125,0
5f32fcb2e874af4be70aeb7d,0.40625,0.359375,15.46875,0
5f32fcb3e874af4be70aeb7e,0.546875,0.203125,15.515625,0
5f32fcb3e874af4be70aeb7f,0.53125,0.296875,15.578125,0
5f32fcb3e874af4be70aeb80,0.546875,0.421875,15.53125,0
