_id,x_axis,y_axis,z_axis,target
5f32ea5fcb92954a6fc460f5,-0.65625,0.28125,15.640625,0
5f32ea5fcb92954a6fc460f6,-0.828125,0.1875,16.03125,0
5f32ea5fcb92954a6fc460f7,-0.984375,-0.0625,15.65625,0
5f32ea5fcb92954a6fc460f8,-0.578125,0.46875,15.609375,0
5f32ea5fcb92954a6fc460f9,-0.59375,0.03125,15.625,0
5f32ea5fcb92954a6fc460fa,-0.796875,-0.140625,15.59375,0
5f32ea5fcb92954a6fc460fb,-0.703125,0.109375,15.84375,0
5f32ea5fcb92954a6fc460fc,-1.03125,-0.046875,15.390625,0
5f32ea5fcb92954a6fc460fd,-0.8125,0.28125,15.703125,0
5f32ea5fcb92954a6fc460fe,-0.65625,0.546875,15.5625,0
5f32ea5fcb92954a6fc460ff,-0.625,0.75,15.625,0
5f32ea5fcb92954a6fc46100,-0.765625,0.8125,15.5,0
5f32ea5fcb92954a6fc46101,-0.84375,0.828125,15.671875,0
5f32ea5fcb92954a6fc46102,-0.734375,0.59375,15.625,0
5f32ea5fcb92954a6fc46103,-0.890625,0.40625,15.703125,0
5f32ea60cb92954a6fc46104,-0.765625,0.109375,15.546875,0
5f32ea60cb92954a6fc46105,-0.84375,0.359375,15.4375,0
5f32ea60cb92954a6fc46106,-0.796875,0.65625,15.453125,0
5f32ea60cb92954a6fc46107,-0.6875,0.453125,15.578125,0
5f32ea60cb92954a6fc46108,-0.78125,0.59375,15.5625,0
5f32ea60cb92954a6fc46109,-0.75,0.625,15.65625,0
5f32ea60cb92954a6fc4610a,-0.625,0.40625,15.734375,0
5f32ea60cb92954a6fc4610b,-0.8125,0.625,15.46875,0
5f32ea60cb92954a6fc4610c,-0.828125,0.5625,15.8125,0
5f32ea60cb92954a6fc4610d,-0.640625,0.328125,15.6875,0
5f32ea60cb92954a6fc4610e,-0.90625,0.453125,15.703125,0
5f32ea60cb92954a6fc4610f,-0.96875,0.5625,15.59375,0
5f32ea60cb92954a6fc46110,-0.78125,0.640625,15.53125,0
5f32ea60cb92954a6fc46111,-0.78125,0.734375,15.71875,0
5f32ea60cb92954a6fc46112,-0.828125,0.6875,15.671875,0
5f32ea61cb92954a6fc46113,-0.890625,0.546875,15.734375,0
5f32ea61cb92954a6fc46114,-0.796875,0.53125,15.5625,0
5f32ea61cb92954a6fc46115,-0.84375,0.484375,15.609375,0
5f32ea61cb92954a6fc46116,-0.796875,0.609375,15.578125,0
5f32ea61cb92954a6fc46117,-0.765625,0.453125,15.578125,0
5f32ea61cb92954a6fc46118,-0.5625,0.3125,15.609375,0
5f32ea61cb92954a6fc46119,-0.703125,0.328125,15.765625,0
5f32ea61cb92954a6fc4611a,-0.765625,0.359375,15.578125,0
5f32ea61cb92954a6fc4611b,-0.8125,0.28125,15.703125,0
5f32ea61cb92954a6fc4611c,-0.734375,0.359375,15.578125,0
5f32ea61cb92954a6fc4611d,-0.578125,0.359375,15.578125,0
5f32ea61cb92954a6fc4611e,-0.84375,0.4375,15.578125,0
5f32ea61cb92954a6fc4611f,-0.875,0.59375,15.671875,0
5f32ea61cb92954a6fc46120,-0.671875,0.5,15.6875,0
5f32ea61cb92954a6fc46121,-0.703125,0.34375,15.453125,0
5f32ea61cb92954a6fc46122,-0.78125,0.40625,15.546875,0
5f32ea62cb92954a6fc46123,-0.734375,0.453125,15.484375,0
5f32ea62cb92954a6fc46124,-0.796875,0.4375,15.34375,0
5f32ea62cb92954a6fc46125,-0.796875,0.6875,15.5,0
5f32ea62cb92954a6fc46126,-0.65625,0.640625,15.8125,0
5f32ea62cb92954a6fc46127,-0.75,0.359375,15.796875,0
5f32ea62cb92954a6fc46128,-0.90625,0.34375,15.4375,0
5f32ea62cb92954a6fc46129,-0.796875,0.484375,15.484375,0
5f32ea62cb92954a6fc4612a,-0.65625,0.578125,15.796875,0
5f32ea62cb92954a6fc4612b,-0.6875,0.421875,15.546875,0
5f32ea62cb92954a6fc4612c,-0.96875,0.4375,15.65625,0
5f32ea62cb92954a6fc4612d,-0.796875,0.390625,15.546875,0
5f32ea62cb92954a6fc4612e,-0.625,0.46875,15.59375,0
5f32ea62cb92954a6fc4612f,-0.6875,0.515625,15.671875,0
5f32ea62cb92954a6fc46130,-0.75,0.5625,15.578125,0
5f32ea63cb92954a6fc46131,-0.9375,0.453125,15.625,0
5f32ea63cb92954a6fc46132,-0.8125,0.34375,15.5625,0
5f32ea63cb92954a6fc46133,-0.859375,0.5625,15.6875,0
5f32ea63cb92954a6fc46134,-0.640625,0.4375,15.375,0
5f32ea63cb92954a6fc46135,-0.546875,0.46875,15.53125,0
5f32ea63cb92954a6fc46136,-0.734375,0.671875,15.640625,0
5f32ea63cb92954a6fc46137,-0.734375,0.5,15.6875,0
5f32ea63cb92954a6fc46138,-0.796875,0.390625,15.59375,0
5f32ea63cb92954a6fc46139,-0.703125,0.359375,15.40625,0
5f32ea63cb92954a6fc4613a,-0.921875,0.140625,15.515625,0
5f32ea63cb92954a6fc4613b,-0.9375,-0.0625,15.625,0
5f32ea63cb92954a6fc4613c,-0.953125,-0.125,15.703125,0
5f32ea63cb92954a6fc4613d,-0.828125,0.328125,15.59375,0
5f32ea63cb92954a6fc4613e,-0.609375,0.421875,15.546875,0
5f32ea63cb92954a6fc4613f,-0.609375,0.765625,15.640625,0
5f32ea63cb92954a6fc46140,-1.046875,0.640625,15.375,0
5f32ea64cb92954a6fc46141,-0.84375,0.609375,15.4375,0
5f32ea64cb92954a6fc46142,-0.65625,0.5,15.453125,0
5f32ea64cb92954a6fc46143,-0.75,0.390625,15.78125,0
5f32ea64cb92954a6fc46144,-0.71875,0.4375,15.59375,0
5f32ea64cb92954a6fc46145,-0.828125,0.28125,15.6875,0
5f32ea64cb92954a6fc46146,-0.84375,0.40625,15.84375,0
5f32ea64cb92954a6fc46147,-0.75,0.640625,15.5625,0
5f32ea64cb92954a6fc46148,-0.75,0.71875,15.71875,0
5f32ea64cb92954a6fc46149,-0.625,0.421875,15.78125,0
5f32ea64cb92954a6fc4614a,-0.84375,0.484375,15.59375,0
5f32ea64cb92954a6fc4614b,-0.796875,0.453125,15.671875,0
5f32ea64cb92954a6fc4614c,-0.6875,0.296875,15.546875,0
5f32ea64cb92954a6fc4614d,-0.796875,0.59375,15.578125,0
5f32ea64cb92954a6fc4614e,-0.734375,0.640625,15.671875,0
5f32ea64cb92954a6fc4614f,-0.875,0.5,15.75,0
5f32ea64cb92954a6fc46150,-0.984375,0.3125,15.640625,0
5f32ea65cb92954a6fc46151,-0.828125,0.390625,15.65625,0
5f32ea65cb92954a6fc46152,-0.828125,0.59375,15.515625,0
5f32ea65cb92954a6fc46153,-0.765625,0.453125,15.8125,0
5f32ea65cb92954a6fc46154,-0.796875,0.65625,15.515625,0
5f32ea65cb92954a6fc46155,-0.984375,0.4375,15.8125,0
5f32ea65cb92954a6fc46156,-0.796875,0.34375,15.5,0
5f32ea65cb92954a6fc46157,-0.71875,0.5,15.78125,0
5f32ea65cb92954a6fc46158,-0.625,0.515625,15.796875,0
5f32ea65cb92954a6fc46159,-0.96875,0.46875,15.421875,0
5f32ea65cb92954a6fc4615a,-0.109375,0.796875,15.71875,0
5f32ea65cb92954a6fc4615b,-0.984375,0.6875,15.71875,0
5f32ea65cb92954a6fc4615c,-1.046875,0.1875,15.59375,0
5f32ea65cb92954a6fc4615d,-0.734375,0.015625,15.59375,0
5f32ea65cb92954a6fc4615e,-0.65625,0.921875,15.546875,0
5f32ea65cb92954a6fc4615f,-0.84375,0.75,15.53125,0
5f32ea66cb92954a6fc46160,-0.609375,0.5625,15.390625,0
5f32ea66cb92954a6fc46161,-1,0.140625,15.53125,0
5f32ea66cb92954a6fc46162,-1.03125,0.203125,15.609375,0
5f32ea66cb92954a6fc46163,-0.90625,0.5625,15.625,0
5f32ea66cb92954a6fc46164,-0.75,0.8125,15.46875,0
5f32ea66cb92954a6fc46165,-0.484375,0.84375,15.59375,0
5f32ea66cb92954a6fc46166,-0.390625,0.578125,15.90625,0
5f32ea66cb92954a6fc46167,-0.875,0.140625,15.453125,0
5f32ea66cb92954a6fc46168,-0.828125,-0.28125,15.796875,0
5f32ea66cb92954a6fc46169,-0.84375,-0.171875,15.796875,0
5f32ea66cb92954a6fc4616a,-0.6875,0.859375,15.515625,0
5f32ea66cb92954a6fc4616b,-0.84375,0.75,15.578125,0
5f32ea66cb92954a6fc4616c,-0.6875,0.859375,15.4375,0
5f32ea66cb92954a6fc4616d,-0.8125,0.90625,15.578125,0
5f32ea66cb92954a6fc4616e,-0.65625,0.96875,15.515625,0
5f32ea66cb92954a6fc4616f,-0.6875,0.53125,15.65625,0
5f32ea67cb92954a6fc46170,-0.796875,0.296875,15.390625,0
5f32ea67cb92954a6fc46171,-1,0.234375,15.5625,0
5f32ea67cb92954a6fc46172,-1.09375,-0.015625,15.546875,0
5f32ea67cb92954a6fc46173,-0.703125,0.515625,15.640625,0
5f32ea67cb92954a6fc46174,-0.6875,1.015625,15.421875,0
5f32ea67cb92954a6fc46175,-0.8125,1,15.578125,0
5f32ea67cb92954a6fc46176,-0.796875,1.171875,15.421875,0
5f32ea67cb92954a6fc46177,-0.8125,1.25,15.453125,0
5f32ea67cb92954a6fc46178,-0.828125,0.53125,15.390625,0
5f32ea67cb92954a6fc46179,-0.59375,0.1875,15.734375,0
5f32ea67cb92954a6fc4617a,-0.765625,0.203125,15.53125,0
5f32ea67cb92954a6fc4617b,-0.703125,0.21875,15.609375,0
5f32ea67cb92954a6fc4617c,-0.84375,0.578125,15.375,0
5f32ea67cb92954a6fc4617d,-0.75,0.890625,15.375,0
5f32ea68cb92954a6fc4617e,-0.703125,1.078125,15.578125,0
5f32ea68cb92954a6fc4617f,-0.75,0.859375,15.4375,0
5f32ea68cb92954a6fc46180,-0.703125,0.59375,15.375,0
5f32ea68cb92954a6fc46181,-0.703125,0.359375,15.671875,0
5f32ea68cb92954a6fc46182,-0.890625,0.234375,15.5,0
5f32ea68cb92954a6fc46183,-0.9375,0.4375,15.53125,0
5f32ea68cb92954a6fc46184,-0.828125,0.5625,15.546875,0
5f32ea68cb92954a6fc46185,-0.796875,0.890625,15.8125,0
5f32ea68cb92954a6fc46186,-0.671875,0.703125,15.625,0
5f32ea68cb92954a6fc46187,-0.8125,0.34375,15.6875,0
5f32ea68cb92954a6fc46188,-0.734375,0.28125,15.734375,0
5f32ea68cb92954a6fc46189,-0.796875,0.421875,15.6875,0
5f32ea68cb92954a6fc4618a,-0.578125,0.625,15.609375,0
5f32ea68cb92954a6fc4618b,-0.6875,0.875,15.4375,0
5f32ea68cb92954a6fc4618c,-0.875,0.640625,15.65625,0
5f32ea68cb92954a6fc4618d,-1.109375,0.265625,15.640625,0
5f32ea69cb92954a6fc4618e,-1.125,0.4375,15.578125,0
5f32ea69cb92954a6fc4618f,-0.796875,0.828125,15.703125,0
5f32ea69cb92954a6fc46190,-0.5625,0.578125,15.609375,0
5f32ea69cb92954a6fc46191,-0.546875,0.3125,15.609375,0
5f32ea69cb92954a6fc46192,-1,-0.03125,15.703125,0
5f32ea69cb92954a6fc46193,-0.984375,0.265625,15.703125,0
5f32ea69cb92954a6fc46194,-0.578125,0.5,15.8125,0
5f32ea69cb92954a6fc46195,-0.65625,0.765625,15.578125,0
5f32ea69cb92954a6fc46196,-0.75,1.4375,15.578125,0
5f32ea69cb92954a6fc46197,-1.125,0.875,15.5,0
5f32ea69cb92954a6fc46198,-1,0.875,15.5625,0
5f32ea69cb92954a6fc46199,-0.828125,0.046875,15.59375,0
5f32ea69cb92954a6fc4619a,-1.0625,0.890625,15.28125,0
5f32ea69cb92954a6fc4619b,-1.34375,-0.390625,15.46875,0
5f32ea69cb92954a6fc4619c,-0.953125,-0.21875,15.421875,0
5f32ea69cb92954a6fc4619d,-0.65625,0.140625,15.75,0
5f32ea6acb92954a6fc4619e,-0.84375,-0.4375,15.578125,0
5f32ea6acb92954a6fc4619f,-0.484375,-0.328125,15.953125,0
5f32ea6acb92954a6fc461a0,-0.53125,0.09375,15.578125,0
5f32ea6acb92954a6fc461a1,-0.65625,0.515625,15.46875,0
5f32ea6acb92954a6fc461a2,-0.703125,0.375,15.671875,0
5f32ea6acb92954a6fc461a3,-0.84375,0.921875,15.453125,0
5f32ea6acb92954a6fc461a4,-0.375,1.84375,15.59375,0
5f32ea6acb92954a6fc461a5,-1.515625,0.6875,15.4375,0
5f32ea6acb92954a6fc461a6,-1.265625,0.734375,15.4375,0
5f32ea6acb92954a6fc461a7,-0.765625,0.15625,15.421875,0
5f32ea6acb92954a6fc461a8,-0.890625,-0.53125,15.484375,0
5f32ea6acb92954a6fc461a9,-0.8125,-0.75,15.53125,0
5f32ea6acb92954a6fc461aa,-1.53125,-0.28125,15.34375,0
5f32ea6acb92954a6fc461ab,-1.890625,-0.34375,15.421875,0
5f32ea6acb92954a6fc461ac,-1.625,-2.140625,16.46875,0
5f32ea6bcb92954a6fc461ad,-1.984375,-2.71875,17.1875,0
5f32ea6bcb92954a6fc461ae,-1.84375,-3.0625,16.1875,0
5f32ea6bcb92954a6fc461af,-1.640625,-2.125,14.984375,0
5f32ea6bcb92954a6fc461b0,-0.75,-2.078125,14.890625,0
5f32ea6bcb92954a6fc461b1,-0.125,-2.40625,15.03125,0
5f32ea6bcb92954a6fc461b2,-0.328125,-1.5,15.890625,0
5f32ea6bcb92954a6fc461b3,-0.796875,-0.265625,15.90625,0
5f32ea6bcb92954a6fc461b4,-0.9375,-2.5,15.390625,0
5f32ea6bcb92954a6fc461b5,-0.671875,-1.515625,15.71875,0
5f32ea6bcb92954a6fc461b6,-0.40625,-1.078125,14.671875,0
5f32ea6bcb92954a6fc461b7,-0.0625,1.734375,15.078125,0
5f32ea6bcb92954a6fc461b8,0,1.9375,15.859375,0
5f32ea6bcb92954a6fc461b9,1.046875,1.734375,15.09375,0
5f32ea6bcb92954a6fc461ba,0.046875,2.140625,14.53125,0
