_id,x_axis,y_axis,z_axis,target
5f32fe40db4f804bf9156a83,0.328125,1.015625,15.625,0
5f32fe40db4f804bf9156a84,0.515625,1.203125,15.515625,0
5f32fe40db4f804bf9156a85,0.3125,0.96875,15.625,0
5f32fe40db4f804bf9156a86,0.5,0.921875,15.5625,0
5f32fe40db4f804bf9156a87,0.359375,1.015625,15.484375,0
5f32fe40db4f804bf9156a88,0.40625,1.046875,15.609375,0
5f32fe40db4f804bf9156a89,0.375,0.96875,15.515625,0
5f32fe40db4f804bf9156a8a,0.359375,0.765625,15.796875,0
5f32fe40db4f804bf9156a8b,0.171875,0.984375,15.46875,0
5f32fe41db4f804bf9156a8c,0.375,1.1875,15.53125,0
5f32fe41db4f804bf9156a8d,0.46875,1.4375,15.515625,0
5f32fe41db4f804bf9156a8e,0.25,1.390625,15.34375,0
5f32fe41db4f804bf9156a8f,0.59375,1.359375,15.59375,0
5f32fe41db4f804bf9156a90,0.859375,1.15625,15.484375,0
5f32fe41db4f804bf9156a91,0.5,0.890625,15.46875,0
5f32fe41db4f804bf9156a92,0.203125,0.765625,15.609375,0
5f32fe41db4f804bf9156a93,0.78125,1.25,15.546875,0
5f32fe41db4f804bf9156a94,0.28125,1.3125,15.6875,0
5f32fe41db4f804bf9156a95,0.421875,1.328125,15.703125,0
5f32fe41db4f804bf9156a96,0.421875,1.3125,15.546875,0
5f32fe41db4f804bf9156a97,0.671875,0.96875,15.59375,0
5f32fe41db4f804bf9156a98,0.484375,0.984375,15.515625,0
5f32fe41db4f804bf9156a99,0.34375,0.953125,15.53125,0
5f32fe41db4f804bf9156a9a,0.59375,1.125,15.46875,0
5f32fe42db4f804bf9156a9b,0.65625,0.90625,15.609375,0
5f32fe42db4f804bf9156a9c,0.4375,0.6875,15.625,0
5f32fe42db4f804bf9156a9d,0.765625,0.796875,15.640625,0
5f32fe42db4f804bf9156a9e,0.671875,0.578125,15.671875,0
5f32fe42db4f804bf9156a9f,0.34375,0.59375,15.765625,0
5f32fe42db4f804bf9156aa0,0.34375,0.4375,15.5625,0
5f32fe42db4f804bf9156aa1,0.390625,0.671875,15.8125,0
5f32fe42db4f804bf9156aa2,0.5625,1.046875,15.625,0
